,ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RelIncAtLev,JobSwitchRate
613,613,34,No,Rare,HR,3,2,Human Resources,847,3,Male,3,1,Human Resources,4,Married,3737,0,No,19,3,3,1,4,1,1,3,2,0,2,1067.0,0.0
615,615,27,No,None,RnD,3,3,Medical,850,4,Male,3,1,Research Scientist,4,Married,1706,1,No,11,3,3,3,0,6,2,0,0,0,0,-964.0,inf
616,616,51,No,Rare,Sales,26,4,Marketing,851,1,Female,3,4,Manager,3,Married,16307,2,No,14,3,3,1,29,2,2,20,6,4,17,153.0,0.069
617,617,44,No,Rare,RnD,4,3,Medical,852,4,Male,3,2,Healthcare Representative,2,Single,5933,9,No,12,3,4,0,10,2,2,5,2,2,3,593.0,0.9
618,618,25,No,Rare,RnD,2,1,Medical,854,1,Male,4,1,Research Scientist,1,Single,3424,7,No,13,3,3,0,6,3,2,4,3,0,1,754.0,1.167
619,619,33,No,Rare,Sales,1,3,Medical,855,1,Male,4,2,Sales Executive,1,Single,4037,1,No,22,4,1,1,9,5,3,9,8,0,8,-1303.0,0.111
620,620,35,No,Rare,RnD,27,1,Medical,856,3,Female,2,1,Research Scientist,1,Single,2559,1,No,11,3,4,0,6,3,2,6,5,1,1,-111.0,0.167
621,621,36,No,Rare,Sales,1,2,Life Sciences,857,2,Male,3,2,Sales Executive,4,Married,6201,1,Yes,14,3,4,1,18,1,2,18,14,4,11,861.0,0.056
622,622,32,No,Rare,Sales,13,4,Life Sciences,859,2,Male,3,2,Sales Executive,4,Single,4403,2,No,11,3,3,1,8,3,2,5,2,0,3,-937.0,0.25
623,623,30,No,Frequent,RnD,5,4,Life Sciences,861,2,Male,2,1,Research Scientist,4,Single,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,1091.0,0.9
624,624,53,No,Rare,Sales,7,2,Marketing,862,1,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,954.0,0.2
625,625,45,No,Rare,Sales,9,3,Marketing,864,4,Male,3,3,Sales Executive,1,Single,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,781.0,0.222
626,626,32,No,Rare,RnD,8,2,Medical,865,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3,-165.0,0.556
627,627,52,No,Frequent,RnD,25,4,Medical,867,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0,-2328.0,0.097
628,628,37,No,Rare,Sales,16,4,Marketing,868,4,Male,2,2,Sales Executive,3,Single,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,994.0,0.444
629,629,28,No,Rare,HR,8,2,Medical,869,2,Male,2,1,Human Resources,4,Single,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,2266.0,0.167
630,630,22,No,Rare,RnD,1,2,Life Sciences,872,4,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,4,1,2,4,2,1,2,2,2,2,-565.0,1.5
631,631,44,No,Rare,RnD,8,4,Life Sciences,874,1,Male,4,1,Laboratory Technician,4,Married,2818,2,Yes,24,4,3,1,10,2,2,3,2,0,2,148.0,0.2
632,632,42,No,Frequent,RnD,2,1,Medical,875,2,Male,3,1,Research Scientist,4,Single,2515,5,Yes,14,3,4,0,8,2,3,2,1,2,2,-155.0,0.625
633,633,36,No,Rare,HR,8,3,Life Sciences,878,1,Male,2,1,Human Resources,1,Married,2342,0,No,21,4,3,0,6,3,3,5,4,0,3,-328.0,0.0
634,634,25,No,Rare,Sales,3,1,Other,879,3,Male,3,2,Sales Executive,1,Married,4194,1,Yes,18,3,4,0,5,3,3,5,3,0,3,-1146.0,0.2
635,635,35,No,Rare,RnD,9,3,Life Sciences,880,4,Female,2,3,Manufacturing Director,3,Married,10685,1,Yes,20,4,2,1,17,2,3,17,14,5,15,705.0,0.059
637,637,32,No,None,RnD,1,3,Life Sciences,882,4,Male,3,1,Laboratory Technician,4,Single,2314,0,No,12,3,2,1,4,2,3,3,0,0,2,-356.0,0.0
638,638,25,No,Rare,Sales,4,1,Marketing,885,3,Male,2,2,Sales Executive,1,Married,4256,1,No,12,3,1,0,5,1,4,5,2,0,3,-1084.0,0.2
639,639,49,No,Rare,RnD,1,3,Technical Degree,887,3,Female,3,1,Research Scientist,1,Married,3580,2,No,16,3,2,1,7,2,3,4,2,0,2,910.0,0.286
640,640,24,No,None,RnD,4,1,Life Sciences,888,1,Male,2,1,Laboratory Technician,4,Married,3162,0,No,17,3,4,0,6,2,2,5,2,3,4,492.0,0.0
641,641,32,No,Frequent,Sales,5,2,Life Sciences,889,2,Male,3,2,Sales Executive,2,Married,6524,1,No,14,3,4,1,10,3,3,10,8,5,3,1184.0,0.1
642,642,38,No,Rare,Sales,9,3,Marketing,893,2,Male,2,1,Sales Representative,2,Married,2899,0,No,19,3,4,1,3,3,3,2,2,1,2,229.0,0.0
643,643,42,No,Rare,RnD,3,3,Life Sciences,894,3,Female,4,2,Laboratory Technician,4,Married,5231,2,Yes,13,3,2,1,17,1,2,5,3,1,3,-109.0,0.118
644,644,31,No,Rare,RnD,11,4,Life Sciences,895,4,Male,3,1,Research Scientist,4,Married,2356,3,Yes,19,3,2,1,8,2,3,6,4,0,2,-314.0,0.375
646,646,53,No,Rare,Sales,8,3,Marketing,897,1,Male,3,4,Sales Executive,4,Married,11836,5,No,14,3,3,1,28,3,3,2,0,2,2,-4318.0,0.179
647,647,35,No,Rare,RnD,25,3,Technical Degree,899,4,Male,2,3,Manufacturing Director,2,Married,10903,3,No,16,3,1,0,16,2,3,13,10,4,8,923.0,0.188
648,648,37,No,Frequent,Sales,21,2,Medical,900,3,Female,3,1,Sales Representative,4,Married,2973,5,No,15,3,2,1,10,3,3,5,4,0,0,303.0,0.5
649,649,53,No,Rare,RnD,23,4,Life Sciences,901,4,Female,3,4,Research Director,4,Single,14275,6,No,18,3,3,0,33,0,3,12,9,3,8,-1879.0,0.182
650,650,43,No,Frequent,RnD,1,3,Life Sciences,902,4,Female,3,2,Healthcare Representative,4,Married,5562,4,No,13,3,2,1,12,2,2,5,2,2,2,222.0,0.333
651,651,47,No,Rare,Sales,2,2,Marketing,903,3,Female,3,2,Sales Executive,4,Married,4537,0,Yes,22,4,1,1,8,2,3,7,6,7,7,-803.0,0.0
652,652,37,No,None,Sales,19,2,Medical,904,1,Male,3,3,Sales Executive,2,Single,7642,1,Yes,13,3,4,0,10,2,3,10,0,0,9,-2338.0,0.1
653,653,50,No,None,RnD,2,4,Life Sciences,905,1,Male,3,4,Manager,1,Single,17924,1,No,11,3,4,1,31,3,3,31,6,14,7,1770.0,0.032
654,654,39,No,Rare,HR,2,3,Life Sciences,909,4,Female,2,2,Human Resources,4,Married,5204,8,No,11,3,3,2,13,2,3,5,4,0,4,-136.0,0.615
655,655,33,No,Rare,HR,3,2,Human Resources,910,4,Male,3,1,Human Resources,2,Single,2277,3,Yes,11,3,3,1,7,4,4,4,3,0,3,-393.0,0.429
657,657,29,No,Rare,RnD,7,1,Medical,912,1,Female,2,1,Laboratory Technician,4,Single,2532,6,No,14,3,3,3,8,5,3,4,3,0,3,-138.0,0.75
658,658,44,No,Rare,RnD,9,2,Life Sciences,913,2,Male,3,1,Research Scientist,1,Married,2559,1,Yes,13,3,4,0,8,0,3,8,7,7,1,-111.0,0.125
659,659,28,No,Rare,Sales,5,4,Medical,916,1,Male,3,2,Sales Executive,4,Single,4908,1,No,14,3,2,0,4,3,3,4,2,0,2,-432.0,0.25
661,661,43,No,Rare,RnD,8,3,Life Sciences,920,1,Female,3,2,Manufacturing Director,2,Single,4765,4,No,21,4,3,1,4,2,4,1,0,0,0,-575.0,1.0
664,664,36,No,Rare,RnD,14,1,Life Sciences,924,3,Male,3,2,Healthcare Representative,4,Married,6586,0,Yes,17,3,1,1,17,2,2,16,8,4,11,1246.0,0.0
665,665,47,No,Rare,Sales,2,4,Life Sciences,925,4,Female,2,1,Sales Representative,4,Single,3294,1,Yes,18,3,1,0,3,3,2,3,2,1,2,624.0,0.333
668,668,28,No,Rare,RnD,9,3,Medical,930,3,Female,3,1,Research Scientist,3,Single,2377,5,No,18,3,2,1,6,2,3,2,2,2,2,-293.0,0.833
670,670,27,No,Rare,RnD,4,3,Life Sciences,933,2,Female,3,1,Research Scientist,3,Single,2318,1,No,19,3,3,0,1,2,3,1,1,0,0,-352.0,1.0
671,671,34,No,Rare,RnD,10,3,Life Sciences,934,2,Male,3,1,Laboratory Technician,2,Single,2008,1,No,14,3,2,2,1,3,3,1,0,1,0,-662.0,1.0
672,672,42,No,Rare,Sales,14,2,Medical,936,3,Female,2,2,Sales Executive,3,Single,6244,7,No,17,3,1,0,10,6,3,5,4,0,3,904.0,0.7
673,673,33,No,Rare,RnD,1,4,Other,939,3,Male,2,1,Research Scientist,1,Single,2799,3,Yes,11,3,2,0,6,1,3,3,2,0,2,129.0,0.5
674,674,58,No,Rare,RnD,5,3,Technical Degree,940,3,Female,2,3,Healthcare Representative,2,Single,10552,2,Yes,13,3,4,1,24,3,3,6,0,0,4,572.0,0.083
675,675,31,No,Rare,Sales,7,4,Life Sciences,941,2,Male,2,1,Sales Representative,3,Married,2329,3,No,15,3,2,0,13,2,4,7,7,5,2,-341.0,0.231
676,676,35,No,Rare,RnD,21,1,Life Sciences,942,4,Female,3,2,Healthcare Representative,4,Married,4014,1,Yes,25,4,4,1,10,2,1,10,6,0,7,-1326.0,0.1
677,677,49,No,Rare,RnD,8,2,Other,944,1,Female,3,3,Laboratory Technician,2,Married,7403,4,No,11,3,3,1,29,3,2,26,9,1,7,-2577.0,0.138
678,678,48,No,Rare,RnD,20,4,Medical,945,4,Male,3,1,Research Scientist,3,Married,2259,4,No,17,3,1,2,13,2,2,0,0,0,0,-411.0,0.308
679,679,31,No,None,Sales,20,2,Marketing,947,4,Female,3,2,Sales Executive,3,Married,6932,1,No,13,3,4,1,9,2,2,9,8,0,0,1592.0,0.111
680,680,36,No,Rare,RnD,7,4,Other,949,2,Male,3,1,Research Scientist,4,Single,4678,2,No,18,3,3,0,8,6,3,6,2,0,1,2008.0,0.25
681,681,38,No,Rare,RnD,1,3,Technical Degree,950,4,Female,3,3,Research Director,1,Married,13582,1,No,13,3,2,1,15,3,3,15,12,5,11,3602.0,0.067
682,682,32,No,None,RnD,1,3,Life Sciences,951,3,Female,2,1,Laboratory Technician,2,Married,2332,6,No,20,4,3,0,5,3,3,3,0,0,2,-338.0,1.2
684,684,40,No,Rare,Sales,10,4,Marketing,954,1,Male,2,3,Sales Executive,2,Single,9705,2,No,12,3,2,1,11,2,2,1,0,0,0,-275.0,0.182
685,685,26,No,Frequent,Sales,1,3,Medical,956,3,Male,2,2,Sales Executive,1,Single,4294,1,No,12,3,2,0,7,2,3,7,7,0,7,-1046.0,0.143
686,686,41,No,Rare,RnD,6,3,Medical,957,4,Male,3,1,Laboratory Technician,1,Single,4721,2,Yes,13,3,3,0,20,3,3,18,13,2,17,2051.0,0.1
687,687,36,No,Rare,RnD,2,4,Medical,958,3,Male,3,1,Laboratory Technician,3,Single,2519,4,No,21,4,3,0,16,6,3,11,8,3,9,-151.0,0.25
690,690,31,No,Rare,RnD,12,3,Medical,961,4,Female,3,2,Healthcare Representative,4,Married,5855,0,Yes,11,3,3,2,10,2,1,9,7,8,5,515.0,0.0
691,691,40,No,Frequent,RnD,9,4,Medical,964,4,Male,3,1,Research Scientist,2,Single,3617,8,Yes,14,3,4,1,3,2,3,1,1,0,0,947.0,2.667
692,692,32,No,Rare,RnD,3,4,Medical,966,3,Female,3,2,Manufacturing Director,1,Married,6725,1,No,12,3,3,1,8,2,4,8,7,6,3,1385.0,0.125
694,694,33,No,Rare,RnD,1,3,Life Sciences,969,2,Female,2,2,Healthcare Representative,4,Single,6949,0,No,14,3,1,0,6,3,3,5,0,1,4,1609.0,0.0
696,696,45,No,None,RnD,4,2,Life Sciences,972,3,Male,3,2,Laboratory Technician,2,Married,4447,1,No,12,3,2,0,9,5,2,9,7,0,8,-893.0,0.111
697,697,29,No,Frequent,Sales,20,3,Technical Degree,974,3,Female,3,1,Sales Representative,4,Married,2157,1,No,15,3,2,1,3,5,3,3,1,0,2,-513.0,0.333
698,698,35,No,Rare,Sales,18,3,Medical,975,3,Female,3,2,Sales Executive,3,Married,4601,1,No,16,3,2,0,5,3,3,5,2,1,0,-739.0,0.2
699,699,52,No,Rare,RnD,1,2,Life Sciences,976,4,Male,3,4,Manager,4,Married,17099,2,No,15,3,2,1,26,2,2,9,8,7,8,945.0,0.077
701,701,53,No,Rare,Sales,2,2,Medical,981,3,Male,3,4,Manager,3,Single,14852,6,No,13,3,3,1,22,3,4,17,13,15,2,-1302.0,0.273
702,702,30,No,Rare,Sales,8,2,Other,982,3,Male,3,3,Sales Executive,3,Single,7264,5,No,11,3,1,1,10,2,4,8,4,7,7,-2716.0,0.5
703,703,38,No,None,Sales,10,3,Technical Degree,983,3,Female,3,2,Sales Executive,4,Single,5666,1,Yes,13,3,2,0,6,1,3,5,3,1,3,326.0,0.167
704,704,35,No,Rare,Sales,3,4,Life Sciences,984,4,Male,3,3,Sales Executive,4,Single,7823,6,No,13,3,2,1,12,2,3,10,9,0,8,-2157.0,0.5
705,705,39,No,Rare,Sales,2,5,Life Sciences,985,1,Male,4,3,Sales Executive,3,Single,7880,0,No,18,3,4,0,9,3,3,8,7,0,7,-2100.0,0.0
707,707,47,No,Frequent,RnD,16,4,Medical,987,3,Male,4,2,Manufacturing Director,3,Single,5067,1,Yes,19,3,3,0,20,3,4,19,10,2,7,-273.0,0.05
708,708,36,No,None,Sales,8,4,Technical Degree,990,1,Male,3,2,Sales Executive,4,Single,5079,4,No,13,3,4,2,12,3,3,7,7,0,7,-261.0,0.333
710,710,33,No,None,Sales,17,3,Life Sciences,992,4,Male,3,4,Manager,3,Single,17444,1,No,11,3,4,0,10,2,3,10,8,6,0,1290.0,0.1
712,712,33,No,Rare,RnD,13,1,Life Sciences,995,2,Female,3,1,Research Scientist,4,Single,3452,3,No,18,3,1,0,5,4,3,3,2,0,2,782.0,0.6
713,713,45,No,Rare,RnD,1,4,Medical,996,4,Female,3,1,Laboratory Technician,4,Single,2270,3,No,14,3,4,2,8,2,3,5,3,0,2,-400.0,0.375
714,714,50,No,Rare,RnD,1,2,Medical,997,4,Male,3,4,Research Director,4,Single,17399,9,No,22,4,3,1,32,1,2,5,4,1,3,1245.0,0.281
715,715,33,No,Frequent,RnD,1,4,Other,998,3,Female,4,2,Healthcare Representative,2,Married,5488,1,Yes,13,3,1,1,6,2,3,6,5,1,2,148.0,0.167
716,716,41,No,Frequent,RnD,9,3,Medical,999,1,Male,3,5,Research Director,3,Single,19419,2,No,17,3,2,1,21,2,4,18,16,0,11,187.0,0.095
717,717,27,No,Rare,RnD,16,4,Technical Degree,1001,3,Female,3,1,Laboratory Technician,2,Married,2811,9,No,14,3,2,1,4,2,3,2,2,2,2,141.0,2.25
718,718,45,No,None,RnD,23,2,Life Sciences,1002,4,Male,3,2,Laboratory Technician,1,Married,3633,1,Yes,15,3,3,1,9,2,3,9,8,0,8,-1707.0,0.111
719,719,47,No,Rare,Sales,4,2,Life Sciences,1003,4,Female,3,2,Sales Executive,4,Single,4163,1,Yes,17,3,3,0,9,0,3,9,0,0,7,-1177.0,0.111
721,721,50,No,Rare,RnD,24,3,Life Sciences,1005,4,Male,3,4,Manufacturing Director,3,Married,13973,3,Yes,18,3,4,1,22,2,3,12,11,1,5,-2181.0,0.136
722,722,38,No,Frequent,RnD,10,1,Medical,1006,3,Male,3,1,Research Scientist,3,Married,2684,0,No,17,3,2,1,3,0,2,2,1,0,2,14.0,0.0
723,723,46,No,Rare,RnD,7,2,Medical,1007,4,Male,3,3,Manufacturing Director,3,Single,10845,6,No,13,3,2,1,13,3,3,8,7,0,7,865.0,0.462
724,724,24,No,Rare,RnD,17,1,Medical,1009,4,Female,2,2,Manufacturing Director,3,Single,4377,1,No,15,3,2,2,5,6,3,4,2,3,2,-963.0,0.2
726,726,31,No,Frequent,RnD,1,1,Life Sciences,1011,3,Female,3,2,Manufacturing Director,1,Married,4148,1,No,12,3,3,1,4,1,3,4,3,0,3,-1192.0,0.25
727,727,18,No,None,RnD,5,2,Life Sciences,1012,2,Male,3,1,Research Scientist,4,Single,1051,1,No,15,3,4,0,0,2,3,0,0,0,0,-1619.0,inf
728,728,54,No,Rare,RnD,17,3,Technical Degree,1013,3,Female,3,3,Manufacturing Director,3,Married,10739,8,No,11,3,3,1,22,2,3,10,7,0,8,759.0,0.364
729,729,35,No,Rare,RnD,25,4,Medical,1014,3,Female,3,3,Healthcare Representative,3,Single,10388,1,Yes,11,3,3,1,16,3,2,16,10,10,1,408.0,0.062
730,730,30,No,Rare,RnD,8,2,Life Sciences,1015,2,Female,4,3,Research Director,1,Married,11416,0,Yes,12,3,3,3,9,4,2,8,7,1,7,1436.0,0.0
733,733,26,No,Rare,RnD,2,2,Medical,1018,4,Male,4,2,Manufacturing Director,4,Married,5472,1,No,12,3,2,0,8,2,3,8,7,1,3,132.0,0.125
734,734,22,No,Rare,RnD,8,1,Life Sciences,1019,2,Male,1,1,Laboratory Technician,1,Married,2451,1,No,15,3,1,1,4,3,2,4,3,1,1,-219.0,0.25
735,735,48,No,Rare,RnD,6,3,Life Sciences,1022,1,Male,2,2,Healthcare Representative,3,Single,4240,2,No,13,3,4,0,19,0,3,2,2,2,2,-1100.0,0.105
736,736,48,No,Rare,RnD,4,4,Life Sciences,1024,3,Male,2,3,Healthcare Representative,3,Single,10999,7,No,14,3,2,0,27,3,3,15,11,4,8,1019.0,0.259
737,737,41,No,Rare,RnD,7,2,Medical,1025,4,Female,3,2,Manufacturing Director,3,Single,5003,6,No,14,3,2,0,8,6,3,2,2,2,1,-337.0,0.75
738,738,39,No,Rare,RnD,1,1,Life Sciences,1026,4,Female,2,4,Manufacturing Director,4,Married,12742,1,No,16,3,3,1,21,3,3,21,6,11,8,-3412.0,0.048
739,739,27,No,Rare,RnD,2,4,Life Sciences,1027,1,Female,3,2,Manufacturing Director,4,Married,4227,0,No,18,3,2,1,4,2,3,3,2,2,2,-1113.0,0.0
740,740,35,No,Rare,RnD,10,3,Other,1028,2,Male,3,1,Laboratory Technician,4,Single,3917,1,No,20,4,1,1,3,4,2,3,2,1,2,1247.0,0.333
741,741,42,No,Rare,Sales,5,2,Marketing,1029,4,Male,3,5,Manager,3,Married,18303,6,No,13,3,2,0,21,3,4,1,0,0,0,-929.0,0.286
742,742,50,No,Rare,RnD,9,3,Life Sciences,1030,1,Male,3,1,Laboratory Technician,4,Married,2380,4,No,18,3,2,0,8,5,3,1,0,0,0,-290.0,0.5
743,743,59,No,Rare,RnD,2,3,Life Sciences,1032,3,Female,2,4,Manufacturing Director,4,Single,13726,3,Yes,13,3,1,0,30,4,3,5,3,4,3,-2428.0,0.1
745,745,55,No,Frequent,RnD,18,4,Medical,1034,3,Male,3,2,Healthcare Representative,2,Married,6385,3,Yes,14,3,4,2,17,3,3,8,7,6,7,1045.0,0.176
746,746,41,No,None,RnD,7,1,Life Sciences,1035,2,Female,1,5,Research Director,3,Single,19973,1,No,22,4,2,2,21,3,3,21,16,5,10,741.0,0.048
747,747,38,No,Rare,Sales,3,4,Life Sciences,1036,2,Male,3,2,Sales Executive,4,Single,6861,8,Yes,12,3,3,0,19,1,3,1,0,0,0,1521.0,0.421
750,750,44,No,Rare,Sales,28,3,Medical,1039,4,Female,4,4,Sales Executive,4,Married,13320,3,Yes,18,3,3,1,23,2,3,12,11,11,11,-2834.0,0.13
751,751,50,No,None,Sales,1,3,Life Sciences,1040,4,Female,3,2,Sales Executive,3,Married,6347,0,No,12,3,1,1,19,3,3,18,7,0,13,1007.0,0.0
753,753,39,No,Frequent,RnD,22,3,Medical,1043,4,Female,3,3,Manufacturing Director,1,Single,10880,1,Yes,13,3,3,0,21,2,3,21,6,2,8,900.0,0.048
754,754,33,No,None,Sales,8,1,Life Sciences,1044,2,Female,2,1,Sales Representative,4,Single,2342,0,No,19,3,4,0,3,2,2,2,2,2,2,-328.0,0.0
755,755,45,No,Rare,Sales,11,2,Life Sciences,1045,4,Female,3,4,Manager,4,Married,17650,3,No,13,3,2,1,26,4,4,9,3,1,1,1496.0,0.115
756,756,32,No,None,RnD,29,4,Medical,1046,4,Female,3,1,Laboratory Technician,3,Single,4025,9,No,12,3,2,0,10,2,3,8,7,7,7,1355.0,0.9
757,757,34,No,Rare,Sales,1,4,Marketing,1047,2,Male,4,2,Sales Executive,4,Single,9725,0,No,11,3,4,1,16,2,2,15,1,0,9,4385.0,0.0
758,758,59,No,Rare,Sales,1,2,Technical Degree,1048,2,Male,3,3,Manager,4,Married,11904,3,Yes,14,3,3,1,14,1,1,6,4,0,4,1924.0,0.214
759,759,45,No,Rare,HR,24,4,Medical,1049,2,Male,3,1,Human Resources,2,Single,2177,1,No,16,3,1,0,6,3,3,6,3,0,4,-493.0,0.167
760,760,53,No,Frequent,Sales,2,3,Marketing,1050,3,Female,2,3,Sales Executive,2,Married,7525,2,No,12,3,1,1,30,2,3,15,7,6,12,-2455.0,0.067
763,763,34,No,Rare,Sales,10,4,Life Sciences,1055,3,Female,3,1,Sales Representative,3,Married,2220,1,Yes,19,3,4,1,1,2,3,1,1,0,0,-450.0,1.0
764,764,28,No,Rare,Sales,10,1,Medical,1056,4,Male,3,1,Sales Representative,2,Married,1052,1,No,22,4,2,0,1,5,3,1,0,0,0,-1618.0,1.0
765,765,38,No,Frequent,RnD,3,4,Other,1060,3,Male,3,1,Research Scientist,3,Married,2821,3,No,16,3,1,1,8,2,3,2,2,2,2,151.0,0.375
766,766,50,No,Rare,RnD,2,4,Medical,1061,2,Male,3,5,Research Director,3,Married,19237,2,Yes,11,3,4,1,29,2,2,8,1,7,7,5.0,0.069
767,767,37,No,Rare,RnD,3,3,Other,1062,4,Female,3,2,Healthcare Representative,2,Single,4107,3,No,15,3,1,0,8,3,2,4,3,0,1,-1233.0,0.375
768,768,40,No,Rare,Sales,26,3,Marketing,1066,3,Male,3,2,Sales Executive,1,Married,8396,1,No,14,3,2,1,8,3,2,7,7,7,5,3056.0,0.125
769,769,26,No,Frequent,RnD,1,1,Medical,1068,1,Female,2,1,Research Scientist,3,Single,2007,1,No,13,3,3,2,5,5,3,5,3,1,3,-663.0,0.2
770,770,46,No,Rare,RnD,1,4,Medical,1069,4,Male,3,5,Research Director,4,Single,19627,9,No,17,3,4,2,23,0,3,2,2,2,2,395.0,0.391
771,771,54,No,Rare,Sales,2,4,Life Sciences,1070,3,Female,2,3,Sales Executive,3,Married,10686,6,No,11,3,2,1,13,4,3,9,4,7,0,706.0,0.462
772,772,56,No,Frequent,RnD,9,3,Medical,1071,1,Female,3,1,Research Scientist,3,Married,2942,2,No,19,3,2,1,18,4,3,5,4,0,3,272.0,0.111
773,773,36,No,Rare,RnD,12,5,Medical,1073,4,Female,2,3,Manufacturing Director,4,Single,8858,0,No,11,3,2,0,15,2,2,14,8,7,8,-1122.0,0.0
774,774,55,No,None,RnD,2,1,Medical,1074,3,Male,2,4,Manager,1,Single,16756,7,No,15,3,2,0,31,3,4,9,7,6,2,602.0,0.226
775,775,43,No,Rare,Sales,25,3,Medical,1076,3,Male,2,3,Sales Executive,4,Single,10798,5,No,13,3,3,1,18,5,3,1,0,0,0,818.0,0.278
778,778,46,No,Rare,RnD,8,4,Life Sciences,1080,4,Female,2,2,Research Scientist,1,Single,4615,8,Yes,23,4,1,3,19,2,3,16,13,1,7,-725.0,0.421
781,781,26,No,Rare,RnD,1,2,Medical,1083,1,Male,2,1,Laboratory Technician,1,Married,3955,1,No,16,3,1,2,6,2,3,5,3,1,3,1285.0,0.167
782,782,30,No,Rare,RnD,20,3,Other,1084,3,Male,3,2,Manufacturing Director,1,Married,9957,0,No,15,3,3,1,7,1,2,6,2,0,2,4617.0,0.0
783,783,41,No,Rare,RnD,7,2,Technical Degree,1085,2,Female,4,1,Research Scientist,3,Married,3376,1,No,13,3,3,0,10,3,3,10,6,0,8,706.0,0.1
784,784,38,No,Rare,RnD,17,1,Life Sciences,1088,3,Female,2,3,Healthcare Representative,3,Married,8823,0,No,18,3,1,1,20,4,2,19,9,1,9,-1157.0,0.0
785,785,40,No,Rare,RnD,20,4,Technical Degree,1092,1,Male,3,3,Healthcare Representative,4,Married,10322,4,No,20,4,4,1,14,6,3,11,10,11,1,342.0,0.286
786,786,27,No,None,RnD,8,5,Life Sciences,1094,1,Male,1,1,Laboratory Technician,3,Married,4621,1,No,19,3,4,3,3,4,3,3,2,1,2,1951.0,0.333
787,787,55,No,Frequent,RnD,2,1,Life Sciences,1096,4,Male,3,3,Manufacturing Director,2,Married,10976,3,No,18,3,2,1,23,4,3,3,2,1,2,996.0,0.13
788,788,28,No,Rare,RnD,10,3,Other,1097,3,Female,3,2,Research Scientist,3,Single,3660,3,No,13,3,4,0,10,4,4,8,7,1,7,-1680.0,0.3
790,790,33,No,Rare,RnD,5,3,Life Sciences,1099,4,Male,2,3,Healthcare Representative,4,Single,7119,4,No,15,3,3,1,9,2,3,3,2,1,2,-2861.0,0.444
793,793,28,No,Rare,RnD,15,2,Life Sciences,1102,1,Male,3,1,Laboratory Technician,3,Single,2207,1,No,16,3,4,1,4,5,2,4,2,2,2,-463.0,0.25
794,794,34,No,Frequent,RnD,3,1,Life Sciences,1103,1,Male,3,2,Healthcare Representative,4,Single,7756,0,No,17,3,3,0,7,1,2,6,2,0,4,2416.0,0.0
795,795,37,No,Rare,Sales,10,4,Life Sciences,1105,4,Female,2,2,Sales Executive,4,Single,6694,2,Yes,14,3,3,3,8,5,3,1,0,0,0,1354.0,0.25
799,799,42,No,Rare,RnD,2,2,Medical,1109,4,Male,3,4,Manager,1,Married,17665,0,No,17,3,4,1,23,3,3,22,6,13,7,1511.0,0.0
802,802,33,No,Frequent,Sales,7,3,Life Sciences,1114,4,Female,3,2,Sales Executive,2,Married,4302,0,No,17,3,3,1,4,3,3,3,2,0,2,-1038.0,0.0
803,803,34,No,None,RnD,3,4,Life Sciences,1115,3,Male,2,1,Research Scientist,4,Married,2979,3,No,17,3,4,3,6,2,3,0,0,0,0,309.0,0.5
804,804,48,No,None,RnD,1,4,Medical,1116,1,Male,4,4,Manager,4,Single,16885,2,No,22,4,3,0,27,3,2,5,4,2,1,731.0,0.074
805,805,45,No,None,Sales,9,4,Life Sciences,1117,2,Female,2,2,Sales Executive,3,Married,5593,1,No,13,3,4,1,15,2,3,15,10,4,12,253.0,0.067
806,806,52,No,Rare,RnD,7,4,Life Sciences,1118,2,Male,3,3,Healthcare Representative,2,Single,10445,7,No,19,3,4,0,18,4,3,8,6,4,0,465.0,0.389
807,807,38,No,Rare,Sales,10,4,Marketing,1119,3,Male,2,3,Sales Executive,3,Single,8740,0,Yes,14,3,2,2,9,2,3,8,7,2,7,-1240.0,0.0
808,808,29,No,Rare,RnD,28,4,Life Sciences,1120,3,Female,3,1,Research Scientist,4,Single,2514,4,No,22,4,1,1,11,1,3,7,5,1,7,-156.0,0.364
809,809,28,No,Rare,RnD,3,3,Medical,1121,4,Female,3,3,Manufacturing Director,2,Single,7655,0,No,17,3,2,3,10,3,2,9,7,1,7,-2325.0,0.0
